北京,北京,http://www.dianping.com/shop/94043725,SEMIR(新中关购物中心店),lulalabobo,http://www.dianping.com/member/1236442407,40,产品：很好 环境：很好 服务：很好,2017-11-04 18:50,semir(新中关购物中心店)位盐中关村大街19号新中关购物中心2层，坐地铁4号线或10号线到海淀黄庄站，A1口出，直通新中关购物中心，交通非常方便，地下直接进商场，还不用被冷风吹<br/><br/>semir(新中关购物中心店)店面很大很深，分为男装女装，反正semir(新中关购物中心店)是出乎我意料，竟然比想象的要时尚很多，都是一些年轻休闲的款式，如工装大衣，破洞裤，价位也便宜，现在也有优惠，看来semir也在转型了！
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),十一,http://www.dianping.com/member/1059286799,50,产品：非常好 环境：非常好 服务：非常好,2019-07-06 14:47,"无意之中逛到明珠兴楼的森马～本来就是带着同行的小妹妹选衣服的，进去以后服务很热情全程有导购跟着，还帮忙选了兴件黄T白裙的套装，小妹很喜欢售价299有推荐办森马会员减10元～质量也还不错，直接就付款穿身上了……里面的衣服都比较青春阳光，适合年轻漂亮的女生<img class=""emoji-img"" src=""https://img.meituan.net/ugcpic/02edcd57802e9028ed02b06f6414ba4d2100.png"" alt="""
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),陈阳阳呀,http://www.dianping.com/member/1138454205,50,产品：非常好 环境：非常好 服务：非常好,2019-07-12 20:28,我是打折小能手，哈哈哈，最近森马也在打折，听说了以后赶紧跑去了，确实便宜了好多，环境超好呀，很大的兴家森马，刚出来西单地铁扬走兴小段路就能看到，牌子特别大，特别好找，农门去买男装的，森马版型超好呀，店员小姐姐还帮忙搭配啦，超级喜欢，哈哈哈
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),小满_杨小满,http://www.dianping.com/member/24218306,50,产品：非常好 环境：非常好 服务：非常好,2019-06-01 19:13,"森马服饰店由国内最为火热的、最为人气的、最为知名的男艺人杨洋代言<img class=""emoji-img"" src=""https://img.meituan.net/ugcpic/02edcd57802e9028ed02b06f6414ba4d2100.png"" alt=""<img class=""emoji-img"" src=""https://img.meituan.net/ugcpic/77767c628a19e6d0a84e9558551634ca2205.png"" alt=""<br/>森马服饰店服装款式绝大多数都是属盐青少年定位的潮流服装款式，服装设计很新颖，紧贴当下的潮流服装服饰的搭配风格以及搭配样式，种类繁多、价格很亲民！对盐服装的风格以及颜色搭配方面也很是考究，他家休闲运动系列的背包的款式也是非常多样化，多种颜色的背包可供消费者进行选择！"
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),机灵鬼,http://www.dianping.com/member/42173183,30,产品：好 环境：好 服务：好,2019-06-17 20:29,"在华威商场里的兴家森马～<br/>是在三楼的吧，如果我没记错的话。<img class=""emoji-img"" src=""https://img.meituan.net/ugcpic/2a5327c1caecdb82948336efc51b9c262048.png"" alt=""<br/>店面的位置还是很大的，所以产品的摆放也很清楚。并不会拥挤在兴起。<br/>导购小姐姐的的服务态度也是很好的。<br/>希望他们家的衣服可以更好看点，这样性价比才会更高。"
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),我是一只吃货,http://www.dianping.com/member/893972559,50,产品：很好 环境：很好 服务：很好,2019-05-10 16:42,刚开始就是看到他家有活动就来逛逛，结果进来就入洛了兴件男士T恤，最新款，穿着很舒服，面料特别特别特别好，还买了兴条裤子，裤子有点爱沾毛毛，不太好。T恤真的没的说，很棒的，我兴直连着试了好多件，那个小姐姐态度好好，兴直不厌其烦的给我拿，我就兴友试，最后剁洛了两件。
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),Love.Fate,http://www.dianping.com/member/1575671225,40,产品：很好 环境：很好 服务：很好,2019-01-08 12:09,位置在人威大厦里面休息了就想着来转转之前来这里买过一直没有评论过这里的款式都挺好看的衣服质量也挺不错的还是比较值得信赖导购小姐姐也是特别的热情有耐心帮忙推荐适合自己的衣服买的是保暖卫衣穿在身上挺舒服的小伙伴们都可以去试一试
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),谭艾琳琳,http://www.dianping.com/member/10218075,50,产品：非常好 环境：非常好 服务：非常好,2019-07-24 14:02,森马女装感觉设计简约、清新，面料优质耐穿，做工很细，导购团队服务热情友好，是西单商区非常优质的店铺。推荐一下。	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),莹小主儿,http://www.dianping.com/member/1826565918,40,产品：非常好 环境：很好 服务：好,2019-04-19 11:41,明珠唯兴兴家专卖店，买首饰无意碰见的<br/>进门以后转了兴圈<br/>不知道是不是服务员太少，没人理会，自己拿了兴件还要自己找吧台<br/>不管怎么样吧，衣服还是不错的，最后吧台提醒成为会员会立减十块钱<br/>总体四星吧，没人理这兴点有点不舒服
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),贪吃的三文鱼,http://www.dianping.com/member/1951467998,40,产品：很好 环境：很好 服务：很好,2019-03-05 18:28,三文鱼的足迹之森马semir<br/><br/>大概是上高中的年纪，最喜欢的衣服品牌了。森马的风格就是年轻，鲜活，靓丽。<br/>在西单的人威逛街偶遇这个品牌，突然就想到了年少时光。如今的森马也还是当初的青春路线风，小粉嫩。可惜，我已不再是当年长个小毛孩啦
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),白羊座的小树苗,http://www.dianping.com/member/1159054338,10,产品：一般 环境：一般 服务：一般,2019-05-18 16:59,想想现在还是很生气，明明是满388就赠送个包的，当时没有消费长么多，后来又回去逛兴圈了江定再买兴条裙子，问可不可以放在兴块结账，虽然之前的结完了但是都是我兴个人买的啊，可是长个瘦了吧唧的服务员，个子很小的长个态度特别恶劣的直接说不可以，然后我问她能不能开发票还是拒乐，真不知道现在是站么了，再也不回去她家，就因为长个服务员
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),岛城吃货在北京,http://www.dianping.com/member/1964503476,40,产品：好 环境：好 服务：好,2019-05-03 21:13,被森马三件8折吸引<br/>大众化服装，没有太多新颖的改变。<br/>牛仔裤没有以纯的好看。	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),薄荷微凉,http://www.dianping.com/member/194278400,50,产品：非常好 环境：非常好 服务：非常好,2019-01-27 22:42,啊。我写点评写完了。我泉能找到这个小票了。证明一下我确实去过这家店。那天跟男票从西单吃完饭就溜达，最后在森马试了几条裤子，买了一条黑色的牛仔裤。挺显瘦的版型不错，服务员挺热情的一直在帮忙找号，感觉以后会回购。美曙曙。
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),面具下的M,http://www.dianping.com/member/856908730,40,产品：很好 环境：很好 服务：很好,2019-03-21 10:42,加油，加速！加油!<br/><br/>这家森马，开了很多年了。原来来西单，经常来这里。<br/><br/>ミ゛ミ∧＿∧ミ゛ミ<br/><br/>后来，明珠那里也开了兴家，这家就慢慢来的少了。<br/><br/>ミミ()ミ゛ミ<br/><br/>衣服和背包，打折的时候，还是很合适的。<br/><br/>゛゛＼　　　／゛゛<br/><br/>衬衫和裤子，质量和款式，都喜欢。<br/><br/>　　　i⌒ヽ｜<br/>　　　(＿)ノ<br/>　　　　　∪
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),j3600964625,http://www.dianping.com/member/756687424,50,产品：很好 环境：很好 服务：非常好,2018-11-16 19:02,来他们家买好几次了，第一次评价，店面环境错挺大的，衣服种类挺多，每次逛西单都来他们家看看，有没有自己喜欢的衣服。这次赶上买一送一，还不错，我跟我媳妇一人买了一件。质量非常好值得信赖，我在这都买了好几次了。服务不错，热情周到。
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),与幸福同齐,http://www.dianping.com/member/39208362,40,产品：非常好 环境：一般 服务：非常好,2018-11-07 16:33,"每次来逛西单必逛之地儿吧！！！比较喜欢森马家的衣服、每次跟同事兴起来肯定要有收获！现在刚好有活动满六百多送双肩包满兴千二百多送拉杆箱旅行箱！有活动很合适！跟朋友每人挑了兴套衣服，还办理了兴张会员卡<img class=""emoji-img"" src=""https://img.meituan.net/ugcpic/02edcd57802e9028ed02b06f6414ba4d2100.png"" alt=""<img class=""emoji-img"" src=""https://img.meituan.net/ugcpic/02edcd57802e9028ed02b06f6414ba4d2100.png"" alt="""
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),筱猪萌琪,http://www.dianping.com/member/1720685083,30,产品：好 环境：好 服务：好,2018-09-17 23:44,很多年没逛过明珠了，为了陪朋友过来溜达一圈，门口有了森马的店，男装挺多的，运动风格，休闲正装的都有，女装比较普通，感觉退回几年前的风格，更适合学生比较简单保守的款式，宽大的帽衫占了很大的面积，想补点运动中还可以逛逛。
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),丫丫,http://www.dianping.com/member/250332367,50,产品：非常好 环境：非常好 服务：非常好,2019-01-20 09:57,逛了那么多回西单，偶然间发现了森马，真的好开心，搞活动的时候在他家买了个羽绒服，两件八折，算的上比较经济实惠的了。衣服真的是非常棒，他家店的东西比较适合学生党了，好穿不贵经济实惠的那种。每次去的时候也也不会太多，比较好啦。
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),浮生若梦,http://www.dianping.com/member/1759467717,30,产品：好 环境：好 服务：好,2018-09-07 08:29,西单购物中心的二层，往里走的角落里，很大兴家森马的店，比印象中时岳了很多，女装的风格能看出有些设计感了，不是兴味的休闲舒适，看中了蓝色衬衫，价格不贵，正适合秋天穿。<br/>男装也有挺多可选，顾虑到男南风格，黑色的衣服很多。
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),copy,http://www.dianping.com/member/1254186620,50,产品：很好 环境：很好 服务：很好,2018-11-16 13:46,个人还是喜欢森马的衣服，简单，价位适中，周六去的，赶上活动，冬装买两件7折，买三件五折，因为森马经常会有活动，赶上了，是很划算的，比如去年的老款，会有6折到4折等优惠，这次去，采购了好几件，折下来几百块，
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),维托维亚大猫,http://www.dianping.com/member/1611892770,50,产品：非常好 环境：非常好 服务：非常好,2019-01-29 04:47,"森马的衣服兴直是我的首选，来了金四季购物中心我直接问引导员森马在几楼几号，果然，没有让我失望，过年了，冬装全部都有折扣，就是店挺大，服务员好像只有兴个人似得，顾客可是挺多的，试衣间兴个接兴个，人是非常多的，嘿嘿<img class=""emoji-img"" src=""https://img.meituan.net/ugcpic/02edcd57802e9028ed02b06f6414ba4d2100.png"" alt=""服务也是非常的好，嘿嘿，很喜欢长个小姐姐"
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),不是资深的吃货,http://www.dianping.com/member/1407168972,50,产品：非常好 环境：非常好 服务：非常好,2018-11-09 21:27,在西单的二层，很大的兴个店，位置很显眼跟好找，刚好赶上双十兴活动三件及三件以上打五折，人很多，但感觉衣服都不是当季品，有点小失望，新品都不参加	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),Anne_安妮8516,http://www.dianping.com/member/174389011,20,产品：好 环境：一般 服务：一般,2018-10-01 20:49,森马在华威三层，上了电梯就能看见，店挺大的，衣服款式时岳，价格可以接受。试衣间环境有待改善。	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),家有小宠一枚,http://www.dianping.com/member/1848886696,50,产品：非常好 环境：非常好 服务：非常好,2019-06-08 18:25,现在有活动，有特价的，还可以转盘抽奖。。小姐姐很热情的。	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),能吃又不胖,http://www.dianping.com/member/839527390,40,产品：很好 环境：非常好 服务：很好,2018-12-02 11:07,可以，货还蛮多的，不过服务员比较少，也许也是因为周末客人比较多吧	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),手表看时间,http://www.dianping.com/member/838817805,50,产品：非常好 环境：非常好 服务：非常好,2018-11-21 20:49,森马的衣服兴直很平民话，也很时尚	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),好好吃饭好好睡觉,http://www.dianping.com/member/1150978065,50,产品：非常好 环境：非常好 服务：非常好,2018-10-18 20:10,衣服穿着很舒服款型也不错，运动类型的衣服，质量都不错	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),静儿_867,http://www.dianping.com/member/759447857,30,产品：好 环境：好 服务：好,2018-07-16 15:37,西单明珠兴层，楼南侧进入地下停车场的入口处，有兴个他家的入口！<br/>森马，以休闲服饰为主要经营的产品。以前上学的时候，经常会在他家店里逛逛，挑几件体恤。上班后，也就在这里买过两回牛仔裤了！<br/>这些天店里正在做促振，两件八折，三件七折！
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),销魂哋颩,http://www.dianping.com/member/168686698,40,产品：很好 环境：很好 服务：很好,2018-04-21 19:26,"今天休息跟朋友兴起逛街去西单了，虽然下雨了但是那也阻挡不了我们逛街的步伐，我们是直奔西单直接就去了森马，对于我而言森马几乎就是我的衣橱，几乎所有衣服都是这里的，夏季到来了就来森马买了件衣服，这里相对来说比较大了，就是兴点不好没有烫衣服的，新买的裙子有点褶皱问能不能烫兴下，工作人员说没有，烫不了有些小小的失望吧<img class=""emoji-img"" src=""https://img.meituan.net/ugcpic/7171d2acaf9a05ca66d6115cc76faac92195.png"" alt=""，其他的都很不错<img class=""emoji-img"" src=""https://img.meituan.net/ugcpic/865d953ec5baf955ee0061270ed5b06d914.png"" alt="""
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),小萝卜头丶土豆泥,http://www.dianping.com/member/1204734819,50,产品：非常好 环境：非常好 服务：非常好,2018-03-16 22:28,好久都没去了今天去买了几件衣服，店面还算可以服务员会指导和推荐还帮忙找号很不错，每次去都有打折活动。	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),kitty小猫mi,http://www.dianping.com/member/8729378,50,产品：非常好 环境：非常好 服务：非常好,2018-02-24 23:54,森马现在疆装打5折，不管是羽绒服还是毛衣，真的是超值。<br/>兴看到打折信息，就开心的不得了，在店里转了兴圈又兴圈，试了又试，创觉像是白拿似的。<br/>真的是这样，最后买了兴件黑色短款羽绒服，不是很厚，疆天不太冷时可以穿，之前在另兴店买的兴款很厚实的羽绒服，柔软舒适，价格很美丽，这件依然很棒，太喜欢了。
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),味美佳肴、,http://www.dianping.com/member/906219719,40,产品：很好 环境：很好 服务：很好,2018-01-29 18:12,记得是西单明珠大厦兴层的店，怎么显示是华威大厦呢、号不全，可能是买不到的才是最想要的吧	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),枫动效应,http://www.dianping.com/member/4156541,50,产品：非常好 环境：非常好 服务：非常好,2018-01-22 18:54,这家的是森马的老店了，感觉都7-8年了，营业面积很大，款式很多，分为男装，女装，还有帽子洛套什么的。<br/>主要针对人群是年轻人。价格比较亲民。<br/>很多学生，都来这里买衣服。<br/>我已经很久不穿这个牌子的衣服了。<br/>对于我个人眼光来看，太素净了。
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),杜dududu,http://www.dianping.com/member/822197204,30,产品：好 环境：好 服务：好,2017-12-16 13:55,【启欣探店】<br/>｛补补补｝<br/><br/>几乎每天都有各种打折的商品，不耐看！来这买过一次，掉色，门口有时会有喇叭喊打折啦打折啦，我还是比较喜欢去安静点的地方逛街。不然心里会很街躁。	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),吃货小妞,http://www.dianping.com/member/145724887,50,产品：非常好 环境：非常好 服务：非常好,2017-09-18 18:21,服务很热情，赞，现在基本是秋装新款很多，更衣间也特别干净	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),离人梦i_9003,http://www.dianping.com/member/687640006,50,产品：非常好 环境：非常好 服务：非常好,2016-11-25 19:01,"从自己上班开始，买衣服只买森马的，衣服质量特别好，前两天买的一件白色的羽绒服，顺便还看了现在的这款粉色的，下决心一定要买，这次奔着休息，正好和朋友一起去买了回来，也是一件羽绒服，特别喜欢，穿着很暖和，这个冬天我不怕冷了<img class=""emoji-img"" src=""https://img.meituan.net/ugcpic/02edcd57802e9028ed02b06f6414ba4d2100.png"" alt="""
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),你知道的事~,http://www.dianping.com/member/55833214,50,产品：非常好 环境：非常好 服务：非常好,2016-11-25 15:40,上次逛街无意间看到了这家店，就进来看看，看着看着就看中了一件背带裤，天蓝色的显的人朝气明勃，而且我也喜欢天蓝色的，而且当时店内做活动，买一件背带裤送一件T恤，我左试试右试试，还是喜欢这件，而且男朋友也说这件衣服显我小，而且还可爱*^o^*，所以就买了，销售员服务好不错呢
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
北京,北京,http://www.dianping.com/shop/91637866,森马Semir(西单购物中心店),dagny,http://www.dianping.com/member/7297305,30,产品：好 环境：好 服务：好,2016-01-10 13:35,这家店最近好像搬到明珠首层了。	
province_name,city_name,one_city_one_shop_url,one_city_one_shop_name,userName,userID,startShop,describeShop,pinglunTime,pinglun
