,conditionDay,conditionIdDay,conditionIdNight,conditionNight,moonphase,moonrise,moonset,predictDate,sunrise,sunset,tempDay,tempNight,updatetime,windDirDay,windDirNight,windLevelDay,windLevelNight,windSpeedDay,windSpeedNight,cityid,name,pname
95,阴,2,2,阴,Full,2019-01-21 17:38:00,2019-01-21 07:04:00,2019-01-21,2019-01-21 07:15:00,2019-01-21 17:29:00,4,-2,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1071,徐州市,江苏省
96,小雨,7,2,阴,New,2019-01-06 06:58:00,2019-01-06 17:23:00,2019-01-06,2019-01-06 07:01:00,2019-01-06 17:10:00,6,3,2019-01-06 23:07:00,东北风,东北风,1,3,0.9,4.4,1084,常州市,江苏省
97,小雨,7,31,多云,WaxingCrescent,2019-01-07 07:45:00,2019-01-07 18:15:00,2019-01-07,2019-01-07 07:01:00,2019-01-07 17:11:00,7,3,2019-01-07 13:08:00,东北风,北风,3,2,4.4,2.4,1084,常州市,江苏省
98,阴,2,2,阴,WaxingCrescent,2019-01-08 08:28:00,2019-01-08 19:08:00,2019-01-08,2019-01-08 07:01:00,2019-01-08 17:12:00,6,2,2019-01-07 13:08:00,北风,东北风,2,3,2.4,4.4,1084,常州市,江苏省
99,中雨,8,7,小雨,WaxingCrescent,2019-01-09 09:07:00,2019-01-09 20:02:00,2019-01-09,2019-01-09 07:01:00,2019-01-09 17:13:00,4,2,2019-01-07 13:08:00,东风,东风,3,3,4.4,4.4,1084,常州市,江苏省
100,小雨,7,7,小雨,WaxingCrescent,2019-01-10 09:42:00,2019-01-10 20:55:00,2019-01-10,2019-01-10 07:01:00,2019-01-10 17:14:00,7,4,2019-01-07 13:08:00,西北风,北风,3,2,4.4,2.4,1084,常州市,江苏省
101,小雨,7,7,小雨,WaxingCrescent,2019-01-11 10:15:00,2019-01-11 21:49:00,2019-01-11,2019-01-11 07:01:00,2019-01-11 17:15:00,6,3,2019-01-07 13:08:00,西北风,北风,3,2,4.4,2.4,1084,常州市,江苏省
102,多云,1,30,晴,WaxingCrescent,2019-01-12 10:46:00,2019-01-12 22:43:00,2019-01-12,2019-01-12 07:01:00,2019-01-12 17:15:00,6,2,2019-01-07 13:08:00,西北风,北风,3,2,4.4,2.4,1084,常州市,江苏省
103,晴,0,30,晴,WaxingCrescent,2019-01-13 11:17:00,2019-01-13 23:37:00,2019-01-13,2019-01-13 07:01:00,2019-01-13 17:16:00,7,2,2019-01-07 13:08:00,西北风,北风,3,2,4.4,2.4,1084,常州市,江苏省
104,阴,2,8,雨,First,2019-01-14 11:49:00,2019-01-14 00:33:00,2019-01-14,2019-01-14 07:01:00,2019-01-14 17:17:00,7,0,2019-01-07 12:15:00,东北风,东北风,3,3,4.4,4.4,1084,常州市,江苏省
105,雨,8,8,雨,WaxingGibbous,2019-01-15 12:22:00,2019-01-15 00:33:00,2019-01-15,2019-01-15 07:01:00,2019-01-15 17:18:00,7,2,2019-01-07 12:15:00,东北风,北风,3,3,4.4,4.4,1084,常州市,江苏省
106,阴,2,6,雨夹雪,WaxingGibbous,2019-01-16 12:59:00,2019-01-16 01:31:00,2019-01-16,2019-01-16 07:00:00,2019-01-16 17:19:00,8,0,2019-01-07 12:15:00,东北风,东风,3,3,4.4,4.4,1084,常州市,江苏省
107,雪,15,30,晴,WaxingGibbous,2019-01-17 13:40:00,2019-01-17 02:32:00,2019-01-17,2019-01-17 07:00:00,2019-01-17 17:20:00,7,-3,2019-01-07 12:15:00,西风,东北风,3,3,4.4,4.4,1084,常州市,江苏省
108,晴,0,31,多云,WaxingGibbous,2019-01-18 14:27:00,2019-01-18 03:36:00,2019-01-18,2019-01-18 07:00:00,2019-01-18 17:21:00,3,-2,2019-01-07 12:15:00,东北风,东北风,3,3,4.4,4.4,1084,常州市,江苏省
109,晴,0,30,晴,WaxingGibbous,2019-01-19 15:22:00,2019-01-19 04:41:00,2019-01-19,2019-01-19 07:00:00,2019-01-19 17:22:00,5,-1,2019-01-07 12:15:00,东北风,东北风,3,3,4.4,4.4,1084,常州市,江苏省
110,多云,1,8,雨,WaxingGibbous,2019-01-20 16:24:00,2019-01-20 05:46:00,2019-01-20,2019-01-20 06:59:00,2019-01-20 17:22:00,6,0,2019-01-07 12:15:00,东北风,东北风,3,3,4.4,4.4,1084,常州市,江苏省
111,雨夹雪,6,8,雨,Full,2019-01-21 17:32:00,2019-01-21 06:47:00,2019-01-21,2019-01-21 06:59:00,2019-01-21 17:23:00,5,0,2019-01-07 12:15:00,东北风,东北风,3,3,4.4,4.4,1084,常州市,江苏省
112,阴,2,2,阴,New,2019-01-06 06:56:00,2019-01-06 17:22:00,2019-01-06,2019-01-06 06:59:00,2019-01-06 17:10:00,6,4,2019-01-06 23:06:00,东北风,东北风,1,3,0.9,4.4,1093,苏州市,江苏省
113,小雨,7,31,多云,WaxingCrescent,2019-01-07 07:43:00,2019-01-07 18:14:00,2019-01-07,2019-01-07 06:59:00,2019-01-07 17:11:00,7,5,2019-01-07 13:07:00,东北风,北风,3,2,4.4,2.4,1093,苏州市,江苏省
114,阴,2,7,小雨,WaxingCrescent,2019-01-08 08:26:00,2019-01-08 19:07:00,2019-01-08,2019-01-08 06:59:00,2019-01-08 17:11:00,8,4,2019-01-07 13:07:00,东北风,北风,3,2,4.4,2.4,1093,苏州市,江苏省
115,小雨,7,7,小雨,WaxingCrescent,2019-01-09 09:05:00,2019-01-09 20:01:00,2019-01-09,2019-01-09 06:59:00,2019-01-09 17:12:00,5,3,2019-01-07 13:07:00,东风,东风,3,3,4.4,4.4,1093,苏州市,江苏省
116,小雨,7,7,小雨,WaxingCrescent,2019-01-10 09:40:00,2019-01-10 20:54:00,2019-01-10,2019-01-10 06:59:00,2019-01-10 17:13:00,11,7,2019-01-07 13:07:00,西北风,北风,3,2,4.4,2.4,1093,苏州市,江苏省
117,小雨,7,7,小雨,WaxingCrescent,2019-01-11 10:13:00,2019-01-11 21:48:00,2019-01-11,2019-01-11 06:59:00,2019-01-11 17:14:00,9,4,2019-01-07 13:07:00,西北风,西北风,3,3,4.4,4.4,1093,苏州市,江苏省
118,多云,1,30,晴,WaxingCrescent,2019-01-12 10:45:00,2019-01-12 22:41:00,2019-01-12,2019-01-12 06:59:00,2019-01-12 17:15:00,8,2,2019-01-07 13:07:00,西北风,西北风,3,3,4.4,4.4,1093,苏州市,江苏省
119,晴,0,30,晴,WaxingCrescent,2019-01-13 11:16:00,2019-01-13 23:36:00,2019-01-13,2019-01-13 06:59:00,2019-01-13 17:16:00,8,1,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,1093,苏州市,江苏省
120,阴,2,8,雨,First,2019-01-14 11:48:00,2019-01-14 00:31:00,2019-01-14,2019-01-14 06:59:00,2019-01-14 17:16:00,8,1,2019-01-07 12:16:00,东北风,东北风,3,3,4.4,4.4,1093,苏州市,江苏省
121,雨,8,8,雨,WaxingGibbous,2019-01-15 12:21:00,2019-01-15 00:31:00,2019-01-15,2019-01-15 06:59:00,2019-01-15 17:17:00,7,2,2019-01-07 12:16:00,东北风,东北风,3,3,4.4,4.4,1093,苏州市,江苏省
122,阴,2,6,雨夹雪,WaxingGibbous,2019-01-16 12:58:00,2019-01-16 01:30:00,2019-01-16,2019-01-16 06:58:00,2019-01-16 17:18:00,8,0,2019-01-07 12:16:00,北风,东风,3,3,4.4,4.4,1093,苏州市,江苏省
123,雨夹雪,6,30,晴,WaxingGibbous,2019-01-17 13:39:00,2019-01-17 02:31:00,2019-01-17,2019-01-17 06:58:00,2019-01-17 17:19:00,8,-1,2019-01-07 12:16:00,西风,北风,3,3,4.4,4.4,1093,苏州市,江苏省
124,晴,0,31,多云,WaxingGibbous,2019-01-18 14:27:00,2019-01-18 03:34:00,2019-01-18,2019-01-18 06:58:00,2019-01-18 17:20:00,3,-1,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1093,苏州市,江苏省
125,晴,0,30,晴,WaxingGibbous,2019-01-19 15:21:00,2019-01-19 04:39:00,2019-01-19,2019-01-19 06:58:00,2019-01-19 17:21:00,5,0,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1093,苏州市,江苏省
126,晴,0,8,雨,WaxingGibbous,2019-01-20 16:24:00,2019-01-20 05:44:00,2019-01-20,2019-01-20 06:57:00,2019-01-20 17:22:00,6,1,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1093,苏州市,江苏省
127,雨,8,8,雨,Full,2019-01-21 17:31:00,2019-01-21 06:45:00,2019-01-21,2019-01-21 06:57:00,2019-01-21 17:23:00,5,2,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1093,苏州市,江苏省
128,多云,1,31,多云,New,2019-01-06 06:55:00,2019-01-06 17:18:00,2019-01-06,2019-01-06 06:58:00,2019-01-06 17:06:00,7,4,2019-01-06 23:07:00,东北风,东北风,3,3,4.4,4.4,1108,南通市,江苏省
129,小雨,7,7,小雨,WaxingCrescent,2019-01-07 07:42:00,2019-01-07 18:10:00,2019-01-07,2019-01-07 06:58:00,2019-01-07 17:07:00,7,4,2019-01-07 13:08:00,东北风,北风,3,2,4.4,2.4,1108,南通市,江苏省
130,多云,1,7,小雨,WaxingCrescent,2019-01-08 08:24:00,2019-01-08 19:04:00,2019-01-08,2019-01-08 06:58:00,2019-01-08 17:08:00,7,4,2019-01-07 13:08:00,北风,北风,4-5,4-5,8.05,8.05,1108,南通市,江苏省
131,中雨,8,7,小雨,WaxingCrescent,2019-01-09 09:03:00,2019-01-09 19:58:00,2019-01-09,2019-01-09 06:58:00,2019-01-09 17:09:00,4,3,2019-01-07 13:08:00,东风,东风,3,3,4.4,4.4,1108,南通市,江苏省
132,阴,2,7,小雨,WaxingCrescent,2019-01-10 09:39:00,2019-01-10 20:51:00,2019-01-10,2019-01-10 06:58:00,2019-01-10 17:10:00,6,3,2019-01-07 13:08:00,西北风,北风,3,2,4.4,2.4,1108,南通市,江苏省
133,小雨,7,7,小雨,WaxingCrescent,2019-01-11 10:11:00,2019-01-11 21:45:00,2019-01-11,2019-01-11 06:58:00,2019-01-11 17:10:00,7,3,2019-01-07 13:08:00,西北风,西北风,3,3,4.4,4.4,1108,南通市,江苏省
134,多云,1,30,晴,WaxingCrescent,2019-01-12 10:43:00,2019-01-12 22:39:00,2019-01-12,2019-01-12 06:58:00,2019-01-12 17:11:00,9,0,2019-01-07 13:08:00,西北风,西北风,3,3,4.4,4.4,1108,南通市,江苏省
135,多云,1,31,多云,WaxingCrescent,2019-01-13 11:14:00,2019-01-13 23:33:00,2019-01-13,2019-01-13 06:58:00,2019-01-13 17:12:00,7,1,2019-01-07 13:08:00,西北风,北风,3,2,4.4,2.4,1108,南通市,江苏省
136,阴,2,6,雨夹雪,First,2019-01-14 11:45:00,2019-01-14 00:29:00,2019-01-14,2019-01-14 06:58:00,2019-01-14 17:13:00,6,0,2019-01-07 12:15:00,北风,东北风,3,3,4.4,4.4,1108,南通市,江苏省
137,雨,8,6,雨夹雪,WaxingGibbous,2019-01-15 12:18:00,2019-01-15 00:29:00,2019-01-15,2019-01-15 06:57:00,2019-01-15 17:14:00,7,0,2019-01-07 12:15:00,东北风,东北风,3,3,4.4,4.4,1108,南通市,江苏省
138,多云,1,6,雨夹雪,WaxingGibbous,2019-01-16 12:55:00,2019-01-16 01:28:00,2019-01-16,2019-01-16 06:57:00,2019-01-16 17:15:00,7,0,2019-01-07 12:15:00,北风,东风,3,3,4.4,4.4,1108,南通市,江苏省
139,雪,15,30,晴,WaxingGibbous,2019-01-17 13:36:00,2019-01-17 02:29:00,2019-01-17,2019-01-17 06:57:00,2019-01-17 17:16:00,7,-2,2019-01-07 12:15:00,西风,北风,3,3,4.4,4.4,1108,南通市,江苏省
140,晴,0,31,多云,WaxingGibbous,2019-01-18 14:23:00,2019-01-18 03:33:00,2019-01-18,2019-01-18 06:57:00,2019-01-18 17:17:00,3,-2,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1108,南通市,江苏省
141,晴,0,30,晴,WaxingGibbous,2019-01-19 15:18:00,2019-01-19 04:38:00,2019-01-19,2019-01-19 06:56:00,2019-01-19 17:18:00,5,-1,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1108,南通市,江苏省
142,多云,1,31,多云,WaxingGibbous,2019-01-20 16:20:00,2019-01-20 05:42:00,2019-01-20,2019-01-20 06:56:00,2019-01-20 17:18:00,5,1,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1108,南通市,江苏省
143,多云,1,31,多云,Full,2019-01-21 17:28:00,2019-01-21 06:44:00,2019-01-21,2019-01-21 06:56:00,2019-01-21 17:19:00,4,0,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1108,南通市,江苏省
144,雨夹雪,6,2,阴,New,2019-01-06 07:08:00,2019-01-06 17:19:00,2019-01-06,2019-01-06 07:11:00,2019-01-06 17:07:00,2,-3,2019-01-06 23:07:00,东风,东北风,3,3,4.4,4.4,1119,连云港市,江苏省
145,多云,1,31,多云,WaxingCrescent,2019-01-07 07:55:00,2019-01-07 18:11:00,2019-01-07,2019-01-07 07:11:00,2019-01-07 17:08:00,5,-3,2019-01-07 13:07:00,东北风,北风,3,2,4.4,2.4,1119,连云港市,江苏省
146,多云,1,2,阴,WaxingCrescent,2019-01-08 08:37:00,2019-01-08 19:06:00,2019-01-08,2019-01-08 07:11:00,2019-01-08 17:08:00,4,-1,2019-01-07 13:07:00,北风,东北风,2,3,2.4,4.4,1119,连云港市,江苏省
147,雨夹雪,6,14,小雪,WaxingCrescent,2019-01-09 09:15:00,2019-01-09 20:00:00,2019-01-09,2019-01-09 07:11:00,2019-01-09 17:09:00,2,0,2019-01-07 13:07:00,东风,西北风,3,3,4.4,4.4,1119,连云港市,江苏省
148,多云,1,7,小雨,WaxingCrescent,2019-01-10 09:49:00,2019-01-10 20:55:00,2019-01-10,2019-01-10 07:11:00,2019-01-10 17:10:00,4,0,2019-01-07 13:07:00,西北风,北风,3,2,4.4,2.4,1119,连云港市,江苏省
149,阴,2,31,多云,WaxingCrescent,2019-01-11 10:21:00,2019-01-11 21:50:00,2019-01-11,2019-01-11 07:11:00,2019-01-11 17:11:00,5,0,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,1119,连云港市,江苏省
150,多云,1,30,晴,WaxingCrescent,2019-01-12 10:51:00,2019-01-12 22:45:00,2019-01-12,2019-01-12 07:10:00,2019-01-12 17:12:00,5,-1,2019-01-07 13:07:00,西风,西北风,3,3,4.4,4.4,1119,连云港市,江苏省
151,晴,0,31,多云,WaxingCrescent,2019-01-13 11:21:00,2019-01-13 23:41:00,2019-01-13,2019-01-13 07:10:00,2019-01-13 17:13:00,3,0,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,1119,连云港市,江苏省
152,阴,2,2,阴,First,2019-01-14 11:51:00,2019-01-14 00:38:00,2019-01-14,2019-01-14 07:10:00,2019-01-14 17:14:00,5,-2,2019-01-07 12:15:00,东风,东北风,3,3,4.4,4.4,1119,连云港市,江苏省
153,雨夹雪,6,2,阴,WaxingGibbous,2019-01-15 12:23:00,2019-01-15 00:38:00,2019-01-15,2019-01-15 07:10:00,2019-01-15 17:15:00,6,-2,2019-01-07 12:15:00,东北风,东北风,3,3,4.4,4.4,1119,连云港市,江苏省
154,阴,2,15,雪,WaxingGibbous,2019-01-16 12:58:00,2019-01-16 01:38:00,2019-01-16,2019-01-16 07:10:00,2019-01-16 17:16:00,7,-3,2019-01-07 12:15:00,西风,东南风,3,3,4.4,4.4,1119,连云港市,江苏省
155,雪,15,30,晴,WaxingGibbous,2019-01-17 13:38:00,2019-01-17 02:40:00,2019-01-17,2019-01-17 07:09:00,2019-01-17 17:17:00,1,-3,2019-01-07 12:15:00,西北风,北风,3,3,4.4,4.4,1119,连云港市,江苏省
156,多云,1,31,多云,WaxingGibbous,2019-01-18 14:25:00,2019-01-18 03:45:00,2019-01-18,2019-01-18 07:09:00,2019-01-18 17:18:00,2,-3,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1119,连云港市,江苏省
157,晴,0,30,晴,WaxingGibbous,2019-01-19 15:19:00,2019-01-19 04:51:00,2019-01-19,2019-01-19 07:09:00,2019-01-19 17:19:00,2,-3,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1119,连云港市,江苏省
158,多云,1,31,多云,WaxingGibbous,2019-01-20 16:21:00,2019-01-20 05:56:00,2019-01-20,2019-01-20 07:08:00,2019-01-20 17:20:00,2,-2,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1119,连云港市,江苏省
159,多云,1,31,多云,Full,2019-01-21 17:29:00,2019-01-21 06:57:00,2019-01-21,2019-01-21 07:08:00,2019-01-21 17:21:00,3,-2,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1119,连云港市,江苏省
160,雨夹雪,6,2,阴,New,2019-01-06 07:06:00,2019-01-06 17:22:00,2019-01-06,2019-01-06 07:09:00,2019-01-06 17:10:00,3,0,2019-01-06 23:06:00,东北风,东风,3,3,4.4,4.4,1130,淮安市,江苏省
161,阴,2,2,阴,WaxingCrescent,2019-01-07 07:53:00,2019-01-07 18:15:00,2019-01-07,2019-01-07 07:09:00,2019-01-07 17:11:00,4,0,2019-01-07 13:07:00,北风,东北风,2,3,2.4,4.4,1130,淮安市,江苏省
162,多云,1,2,阴,WaxingCrescent,2019-01-08 08:36:00,2019-01-08 19:08:00,2019-01-08,2019-01-08 07:09:00,2019-01-08 17:12:00,4,0,2019-01-07 13:07:00,北风,东北风,2,3,2.4,4.4,1130,淮安市,江苏省
163,中雪,15,14,小雪,WaxingCrescent,2019-01-09 09:14:00,2019-01-09 20:03:00,2019-01-09,2019-01-09 07:09:00,2019-01-09 17:12:00,1,0,2019-01-07 13:07:00,东风,北风,3,2,4.4,2.4,1130,淮安市,江苏省
164,阴,2,7,小雨,WaxingCrescent,2019-01-10 09:49:00,2019-01-10 20:57:00,2019-01-10,2019-01-10 07:09:00,2019-01-10 17:13:00,6,0,2019-01-07 13:07:00,西北风,西北风,3,3,4.4,4.4,1130,淮安市,江苏省
165,小雨,7,31,多云,WaxingCrescent,2019-01-11 10:21:00,2019-01-11 21:51:00,2019-01-11,2019-01-11 07:09:00,2019-01-11 17:14:00,6,0,2019-01-07 13:07:00,西北风,北风,3,2,4.4,2.4,1130,淮安市,江苏省
166,阴,2,30,晴,WaxingCrescent,2019-01-12 10:51:00,2019-01-12 22:46:00,2019-01-12,2019-01-12 07:09:00,2019-01-12 17:15:00,7,0,2019-01-07 13:07:00,西北风,西北风,3,3,4.4,4.4,1130,淮安市,江苏省
167,晴,0,31,多云,WaxingCrescent,2019-01-13 11:21:00,2019-01-13 23:41:00,2019-01-13,2019-01-13 07:09:00,2019-01-13 17:16:00,7,-1,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,1130,淮安市,江苏省
168,阴,2,2,阴,First,2019-01-14 11:52:00,2019-01-14 00:38:00,2019-01-14,2019-01-14 07:09:00,2019-01-14 17:17:00,5,-2,2019-01-07 12:16:00,东北风,东北风,3,3,4.4,4.4,1130,淮安市,江苏省
169,雨夹雪,6,6,雨夹雪,WaxingGibbous,2019-01-15 12:25:00,2019-01-15 00:38:00,2019-01-15,2019-01-15 07:08:00,2019-01-15 17:18:00,7,-1,2019-01-07 12:16:00,东北风,东北风,3,3,4.4,4.4,1130,淮安市,江苏省
170,阴,2,15,雪,WaxingGibbous,2019-01-16 13:00:00,2019-01-16 01:37:00,2019-01-16,2019-01-16 07:08:00,2019-01-16 17:19:00,7,-3,2019-01-07 12:16:00,东南风,东风,3,3,4.4,4.4,1130,淮安市,江苏省
171,雪,15,30,晴,WaxingGibbous,2019-01-17 13:41:00,2019-01-17 02:39:00,2019-01-17,2019-01-17 07:08:00,2019-01-17 17:20:00,2,-3,2019-01-07 12:16:00,西北风,北风,3,3,4.4,4.4,1130,淮安市,江苏省
172,多云,1,31,多云,WaxingGibbous,2019-01-18 14:28:00,2019-01-18 03:44:00,2019-01-18,2019-01-18 07:08:00,2019-01-18 17:21:00,2,-3,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1130,淮安市,江苏省
173,晴,0,30,晴,WaxingGibbous,2019-01-19 15:22:00,2019-01-19 04:49:00,2019-01-19,2019-01-19 07:07:00,2019-01-19 17:22:00,4,-3,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1130,淮安市,江苏省
174,阴,2,31,多云,WaxingGibbous,2019-01-20 16:24:00,2019-01-20 05:54:00,2019-01-20,2019-01-20 07:07:00,2019-01-20 17:23:00,3,-1,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1130,淮安市,江苏省
175,阴,2,2,阴,Full,2019-01-21 17:32:00,2019-01-21 06:55:00,2019-01-21,2019-01-21 07:07:00,2019-01-21 17:24:00,4,-1,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1130,淮安市,江苏省
176,多云,1,2,阴,New,2019-01-06 07:01:00,2019-01-06 17:18:00,2019-01-06,2019-01-06 07:04:00,2019-01-06 17:06:00,4,1,2019-01-06 23:06:00,东北风,东北风,3,3,4.4,4.4,1141,盐城市,江苏省
177,阴,2,31,多云,WaxingCrescent,2019-01-07 07:48:00,2019-01-07 18:10:00,2019-01-07,2019-01-07 07:04:00,2019-01-07 17:07:00,6,1,2019-01-07 13:07:00,东北风,北风,3,2,4.4,2.4,1141,盐城市,江苏省
178,多云,1,2,阴,WaxingCrescent,2019-01-08 08:30:00,2019-01-08 19:04:00,2019-01-08,2019-01-08 07:04:00,2019-01-08 17:08:00,6,1,2019-01-07 13:07:00,北风,东北风,2,3,2.4,4.4,1141,盐城市,江苏省
179,雨夹雪,6,7,小雨,WaxingCrescent,2019-01-09 09:09:00,2019-01-09 19:58:00,2019-01-09,2019-01-09 07:04:00,2019-01-09 17:09:00,4,1,2019-01-07 13:07:00,东风,东南风,3,3,4.4,4.4,1141,盐城市,江苏省
180,阴,2,7,小雨,WaxingCrescent,2019-01-10 09:43:00,2019-01-10 20:53:00,2019-01-10,2019-01-10 07:04:00,2019-01-10 17:09:00,8,3,2019-01-07 13:07:00,西北风,西北风,3,3,4.4,4.4,1141,盐城市,江苏省
181,小雨,7,7,小雨,WaxingCrescent,2019-01-11 10:16:00,2019-01-11 21:47:00,2019-01-11,2019-01-11 07:04:00,2019-01-11 17:10:00,6,2,2019-01-07 13:07:00,北风,西北风,2,3,2.4,4.4,1141,盐城市,江苏省
182,多云,1,30,晴,WaxingCrescent,2019-01-12 10:47:00,2019-01-12 22:41:00,2019-01-12,2019-01-12 07:04:00,2019-01-12 17:11:00,5,0,2019-01-07 13:07:00,西北风,西北风,3,3,4.4,4.4,1141,盐城市,江苏省
183,多云,1,31,多云,WaxingCrescent,2019-01-13 11:17:00,2019-01-13 23:36:00,2019-01-13,2019-01-13 07:04:00,2019-01-13 17:12:00,6,0,2019-01-07 13:07:00,北风,北风,2,2,2.4,2.4,1141,盐城市,江苏省
184,阴,2,2,阴,First,2019-01-14 11:48:00,2019-01-14 00:33:00,2019-01-14,2019-01-14 07:03:00,2019-01-14 17:13:00,6,0,2019-01-07 12:16:00,东北风,北风,3,3,4.4,4.4,1141,盐城市,江苏省
185,雨夹雪,6,6,雨夹雪,WaxingGibbous,2019-01-15 12:20:00,2019-01-15 00:33:00,2019-01-15,2019-01-15 07:03:00,2019-01-15 17:14:00,7,0,2019-01-07 12:16:00,东北风,东北风,3,3,4.4,4.4,1141,盐城市,江苏省
186,阴,2,15,雪,WaxingGibbous,2019-01-16 12:56:00,2019-01-16 01:32:00,2019-01-16,2019-01-16 07:03:00,2019-01-16 17:15:00,7,-2,2019-01-07 12:16:00,东风,东风,3,3,4.4,4.4,1141,盐城市,江苏省
187,雪,15,30,晴,WaxingGibbous,2019-01-17 13:36:00,2019-01-17 02:34:00,2019-01-17,2019-01-17 07:03:00,2019-01-17 17:16:00,5,-2,2019-01-07 12:16:00,西北风,北风,3,3,4.4,4.4,1141,盐城市,江苏省
188,晴,0,31,多云,WaxingGibbous,2019-01-18 14:23:00,2019-01-18 03:38:00,2019-01-18,2019-01-18 07:03:00,2019-01-18 17:17:00,2,-2,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1141,盐城市,江苏省
189,晴,0,30,晴,WaxingGibbous,2019-01-19 15:18:00,2019-01-19 04:44:00,2019-01-19,2019-01-19 07:02:00,2019-01-19 17:18:00,3,-2,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1141,盐城市,江苏省
190,多云,1,31,多云,WaxingGibbous,2019-01-20 16:20:00,2019-01-20 05:49:00,2019-01-20,2019-01-20 07:02:00,2019-01-20 17:19:00,3,0,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1141,盐城市,江苏省
191,多云,1,31,多云,Full,2019-01-21 17:28:00,2019-01-21 06:50:00,2019-01-21,2019-01-21 07:02:00,2019-01-21 17:19:00,4,0,2019-01-07 12:16:00,北风,北风,3,3,4.4,4.4,1141,盐城市,江苏省
192,阴,2,2,阴,New,2019-01-06 07:02:00,2019-01-06 17:23:00,2019-01-06,2019-01-06 07:05:00,2019-01-06 17:11:00,6,2,2019-01-06 23:07:00,东北风,东风,3,3,4.4,4.4,1152,扬州市,江苏省
193,阴,2,2,阴,WaxingCrescent,2019-01-07 07:49:00,2019-01-07 18:16:00,2019-01-07,2019-01-07 07:05:00,2019-01-07 17:12:00,6,2,2019-01-07 13:08:00,东风,北风,3,2,4.4,2.4,1152,扬州市,江苏省
194,多云,1,6,雨夹雪,WaxingCrescent,2019-01-08 08:31:00,2019-01-08 19:09:00,2019-01-08,2019-01-08 07:05:00,2019-01-08 17:13:00,6,0,2019-01-07 13:08:00,北风,东北风,2,3,2.4,4.4,1152,扬州市,江苏省
195,大雪,16,7,小雨,WaxingCrescent,2019-01-09 09:10:00,2019-01-09 20:03:00,2019-01-09,2019-01-09 07:05:00,2019-01-09 17:14:00,2,0,2019-01-07 13:08:00,北风,东北风,2,3,2.4,4.4,1152,扬州市,江苏省
196,阴,2,7,小雨,WaxingCrescent,2019-01-10 09:45:00,2019-01-10 20:57:00,2019-01-10,2019-01-10 07:05:00,2019-01-10 17:15:00,5,1,2019-01-07 13:08:00,西北风,北风,3,2,4.4,2.4,1152,扬州市,江苏省
197,小雨,7,7,小雨,WaxingCrescent,2019-01-11 10:18:00,2019-01-11 21:51:00,2019-01-11,2019-01-11 07:05:00,2019-01-11 17:15:00,5,1,2019-01-07 13:08:00,西北风,西北风,3,3,4.4,4.4,1152,扬州市,江苏省
198,多云,1,30,晴,WaxingCrescent,2019-01-12 10:49:00,2019-01-12 22:45:00,2019-01-12,2019-01-12 07:05:00,2019-01-12 17:16:00,6,0,2019-01-07 13:08:00,西北风,西北风,3,3,4.4,4.4,1152,扬州市,江苏省
199,晴,0,31,多云,WaxingCrescent,2019-01-13 11:20:00,2019-01-13 23:39:00,2019-01-13,2019-01-13 07:04:00,2019-01-13 17:17:00,8,0,2019-01-07 13:08:00,西北风,北风,3,2,4.4,2.4,1152,扬州市,江苏省
200,阴,2,2,阴,First,2019-01-14 11:51:00,2019-01-14 00:36:00,2019-01-14,2019-01-14 07:04:00,2019-01-14 17:18:00,6,-1,2019-01-07 12:15:00,东风,东北风,3,3,4.4,4.4,1152,扬州市,江苏省
201,雨夹雪,6,6,雨夹雪,WaxingGibbous,2019-01-15 12:24:00,2019-01-15 00:36:00,2019-01-15,2019-01-15 07:04:00,2019-01-15 17:19:00,6,0,2019-01-07 12:15:00,东北风,北风,3,3,4.4,4.4,1152,扬州市,江苏省
